waktu,tweets,label
2018-10-30 15:16:17,TOLONG !\n\nCobalah hargai perasaan keluarga yang berduka.\nJANGAN lagi tambah derita keluarga dengan menyebarkan foto,positif
2018-10-30 15:16:14,Pemerintah Fokus Pencarian Korban. Semoga segera diketemukan #TragediJT610 #PrayForJT610 #PrayForLionAirJT610',positif
2018-10-30 15:16:02,Laporan terkait musibah pesawat yang hendak menuju Pangkal Pinang dari Jakarta tersebut telah diterima Presiden,netral
2018-10-30 15:15:54,Pemerintah masih fokus pada pencarian dan penyelamatan korban. semoga bisa cepat selesai #TragediJT610 #PrayForJT610,positif
2018-10-30 15:15:53,Pemeritah terus melakukan operasi pencarian dan pertolongan secepatnya kepada korban #TragediJT610 #PrayForJT610',positif
2018-10-30 15:15:51,Pemerintah masih fokus pada pencarian dan penyelamatan korban. serta diharapkan masyarakat mendukung dan mendoakan,positif
2018-10-30 15:15:46,Pencarian Korban Lion Air JT 610 Digelar 24 Jam Tanpa Henti #TragediJT610 #PrayForJT610',netral
2018-10-30 15:15:38,Presiden Jokowi Instruksikan Pemerintah Fokus Terhadap Pencarian Korban #TragediJT610 #PrayForJT610,netral
2018-10-30 15:15:38,Jokowi imbau basarnas untuk bantu TNI dan Polri segera melakukan operasi pencarian #TragediJT610 #PrayForJT610,positif
2018-10-30 15:15:27,"Ikut terasa sedihnya, masih aja rembes pas lihat video2 proses pencarian n isak tangis keluarga. #JT610 #PrayForJT610 #LionAirJT610'",netral
2018-10-30 15:15:18,Pak @jokowi pun menunduk. Mendengarkan setiap keluhan dukacita yg disampaikan oleh keluarga korban Tdk banyak ,netral
2018-10-30 15:15:15,Turut Berduka Cita #KawanHK,positif
2018-10-30 15:15:08,Stop HOAX berempatilah Dgn Para Korban Dan Keluarga Mereka kita masih manusia kan bukan,positif
2018-10-30 15:15:05,"Semoga ibu itu, ibunya ibu dan seluruh keluarga diberikan ketabahan.\n\nKarena sebetulnya kehilangan adalah hal yang",positif
2018-10-30 15:15:00,"Tak Gentar Amien Rais, KPK Tetapkan Wakil Ketua DPR Taufik Kurniawan Jadi Tersangka Korupsi #PrayForJT610",negaitf
2018-10-30 15:14:46,"Yang terbang tak semestinya pulang kesarang, ada yang terbang ke tempat yang lebih indah. #JT610 #PrayForJT610'",netral
2018-10-30 15:14:37,@SiBonekaAyu @aewin86 @ekowBoy @AkunTofa Makin banyak makhluk yang mengaku manusia tapi tidak punya empati,negatif
2018-10-30 15:14:18,Jagalah hati keluarga korban dan jangan sampai kita menyebar hoax tentang korban,netral
2018-10-30 15:14:14,We use multibeam echo sounder utk melihat adakah objek dibawah klau terlihat main bodynya. Goodluck surveyor #PrayforJT610',netral
2018-10-30 15:14:12,Kami segenap keluarga komunitas jersey original ACM Maglia Milan Indonesia turut berduka cita dan prihatin atas ,positif
2018-10-30 15:14:08,mari sejenak mengheningkan cipta Sudahi perbedaan caci maki saatnya kita bersatu padu jadilah legenda bagi anak cucu,netral
2018-10-30 15:14:00,Wehh aku tengok ada gambar baby selamat weyhhh yang insiden flight semalam tu. Wehhh sian baby tu tp alhamdulillah,positif
2018-10-30 15:13:49,@PDI_Perjuangan Amiin...turut berduka cita atas korban Lion Air dan di beri ketabahan dan kesabaran dalam menghadap,positif
2018-10-30 15:13:44,@HRHJohorII Semoga keluarga mangsa tabah menghadapi ujian.semoga roh2 arwah ditempatkan bersama org2 beriman.#PrayForJT610',positif
2018-10-30 15:13:37,Turut berduka cita atas musibah yang menimpa Pesawat Lion Air #JT610. Mari kita doakan yang terbaik dan semoga para,positif
2018-10-30 15:13:34,Keluarga besar BPKN turut berduka cita atas musibah jatuhnya pesawat lion air JT610.\n\nMari kita doakan semoga seluruh,positif
2018-10-30 15:13:12,Stop hoax tragedi lion air!! Karena kalian akan menerima sanksi UU ITE #PrayForJT610\n@merdekadotcom,netral
2018-10-30 15:13:08,Bakamla RI telah mengirimkan 8 penyelam Unit Reaksi Cepat Laut untuk membantu proses evakuasi. Mari kita Doa-kan ,netral
2018-10-30 15:12:58,penjelasan dari orang ini benar gak ya?\n\nkalau benar adanya berarti ini pelajaran bagi kita semua; sekecil apapun,netral
2018-10-30 15:12:40,"Rasanya baru kemaren kita bertemu Pak , selamat jalan Pak , selamat jalan patriot bangsa #prayforjt610",positif
2018-10-30 15:12:08,Sedih .... sangat sedih ... sedih sampai hati ini menangis Siapakah kita ini bila Tuhan sudah berkehendak ??,netral
2018-10-30 15:11:45,"""Keluarga Besar PT. Kristamedia Pratama, mengucapkan turut berduka cita atas kecelakaan jatuhnya pesawat Lion Air",positif
2018-10-30 15:11:36,@PartaiPerindo @Hary_Tanoe belasungkawa sedalam-dalamnya buat JT 610 #PrayForJT610 ,positif
2018-10-30 15:11:34,smoga amal ibadah korban d trima allah s.w.t dan kluarga yg d tinggalkn d beri kesabaran.aamiin #PrayForJT610,positif
2018-10-30 15:11:31,"Yang terbang dan tidak kembali, sedang berada di ketinggian yang paling indah. \nSemoga diberi ketabahan untuk semua",positif
2018-10-30 15:11:27,Selamat jalan kawan. #PrayForJT610,positif
2018-10-30 15:11:18,"Andai benar \nIkut berduka Cita atas korban : \nJaksa Penuntut Kasus Ahok ,\nAndri Wiranofa bersama Istri ikut jd korban",positif
2018-10-30 15:11:05,"Case HP, Temuan Pertama di Lokasi Lion Air JT610 Itu Ternyata Milik Sepupu Bassist J-Rocks\n\n#LionAir",netral
2018-10-30 15:10:41,#PrayForJT610 - Al fatihah,netral
2018-10-30 15:10:36,"Doa akan terus mengalir, berharap ada suatu mujizat, mari kita sama sama berdoa agar semua korban ditemukan, dan ke'",positif
2018-10-30 15:10:27,@PresidenJokowi turut merasakan duka cita...\n#lionairJT610 #LionAir #JT610 #jt610 #PrayForJT610 #Indonesian #Jokowi,netral
2018-10-30 15:10:24,"Innalillahi wa innailaihi roji\xe2\x80\x99un. Ya Allah, berilah tempat terbaik untuk para korban di dekatmu dan terimalah amal",positif
2018-10-30 14:42:40,"Ada 11 Penumpang Lion Air JT610 yang Keluarganya Belum Melapor ke Posko, Ini 4 Lokasi Posko\n\n#LionAir\n#LionAirJT610",netral
2018-10-30 14:07:17,Semoga korban tetap dalam lindungi allah swt\n#PrayForJT610',positif
2018-10-30 14:04:25,#PrayForJT610 Ada sembilan titik pencarian hari ini dengan empat kapal canggih ,netral
2018-10-30 14:04:04,#PrayForJT610 Jakarta - Kepala Badan SAR Nasional (Basarnas) M Syaugi mengatakan hingga pagi ,netral
2018-10-30 14:02:52,#PrayForJT610 Menteri Keuangan Sri Mulyani Indrawati menyiapkan sejumlah penghargaan untuk ,netral
2018-10-30 14:02:41,#PrayForJT610 Baru JT 610 yang membuat seluruh penumpang hilang,negatif
2018-10-30 14:02:36,#PrayForJT610 JAKARTA -- Menteri Keuangan Sri Mulyani Indrawati mengatakan pegawai Kementerian,negatif
2018-10-30 14:00:57,#PrayForJT610 Kabar duka tengah menyelimuti penerbangan Indonesia dengan jatuhnya pesawat ,netral
2018-10-30 13:56:05,"""Alhamdulillah, sudah hari Jumat, saatnya pulang menyapa keluarga di rumah."" \n""Sudah Ahad, besok aku harus segera",netral
2018-10-30 13:55:50,"#PrayForJT610 Jakarta - Haru-biru, Menteri Keuangan Sri Mulyani Indrawati tak kuasa menahan ",negatif
2018-10-30 13:55:09,"#PrayForJT610 Walaupun ditemukan berbagai barang, serpihan pesawat, dan bagian tubuh, Menteri",negatif
2018-10-30 13:51:45,#PrayForJT610 JAKARTA - DJ Yasmin turut mengikuti perkembangan kabar teranyar kecelakaan pesawat,netral
2018-10-30 13:51:41,#PrayForJT610 Pesawat Lion Air JT 610 jatuh di sekitar perairan Tanjung Karawang pada Senin ,netral
2018-10-30 13:51:30,Kami sebagai Admin fanbase LAY INDONESIA turut berduka cita atas terjadinya musibah kecelakaan pesawat @LionAirID,positif
2018-10-30 13:49:52,#PrayForJT610 Pesawat Lion Air JT 610 jatuh di kawasan perairan Tanjung Karawang. ,netral
2018-10-30 13:49:51,"Kadang pakai Lion air bukan cuma karena murah, karena jadwal terbang yg lebih banyak dari maskapai lain sehingga ",netral
2018-10-30 13:48:21,"#PrayForJT610 Produsen pesawat yang memproduksi 737 MAX 8, Boeing merasa sangat sedih dengan ",netral
2018-10-30 13:47:17,#PrayForJT610 Pesawat Lion Air nomor penerbangan JT 610 dengan tipe pesawat Boeing 737 MAX 8,netral
2018-10-30 13:46:15,#PrayForJT610 JAKARTA - Padangdut Cita Citata ikut sedih mengetahui kecelakaan pesawat Lion Air,psitif
2018-10-30 13:46:03,#PrayForJT610 Tanah Air kini kembali dirundung duka atas peristiwa jatuhnya pesawat Lion Air,netral
2018-10-30 13:43:56,Berduka sedalam-dalamnya atas kecelakaan pesawat lion air JT 610 dari Jakarta ke Pangkal Pinang. Mari terus doakan,positif
2018-10-30 13:40:42,Hanya doa yang bisa kita jadikan jalan untuk mendekatkan diri dan memohon kemudahan darinya atas segala musibah yang telah terjadi,positif
2018-10-30 13:39:14,#PrayForJT610 Jakarta - Kepala Badan SAR Nasional (Basarnas) M Syaugi mengatakan hingga pagi ... ,netral
2018-10-30 13:37:55,Turut berdukacita sedalam-dalamnya...\n\n#PrayForJT610 #LionAirJT610 ,positif
2018-10-30 13:36:55,Semoga korban tetap dalam lindungan allah swt.\n#PrayForJT610',positif
2018-10-30 13:36:10,Ini bukan dari dalam.pesawat lion air JT 610. Ealah. Banyak banget hoaksnya ya. #saringsebelumsharing,positif
2018-10-30 13:30:49,"7. Presiden @jokowi menjelaskan, saat ini, tim gabungan masih terus berupaya melakukan pencarian dengan bantuan",netral
2018-10-30 13:30:39,Turut berdukacita atas kecelakaan JT610 #cikarang #PrayForJT610 #PrayForLionAir #IndonesiaBerduka ,positif
2018-10-30 13:30:24,"Semoga badan pesawat dan para korban bisa segera ditemukan, ya, Kas. Ayo, terus doakan yang terbaik bagi penumpang",positif
2018-10-30 13:28:42,Gambar ini bukan dari pesawat lion air jt610.jangan percaya.#prayforlionairjt610,positif
2018-10-30 13:26:36,Hancur pak hatiku liat case foto yg hancur itu pak. #PrayForJT610,positif
2018-10-30 13:24:47,#PrayForJT610\n\nSeluruh keluarga besar Universitas Bina Sarana Informatika mengucapkan turut berduka atas musibah,positif
2018-10-30 13:23:43,Yang udah dapet berita turbulensi di dalam pesawat. Itu bukan di dalam pesawat lion air jt610. Jangan percaya,positif
2018-10-30 13:22:04,Semoga di berikan yg Terbaik\nAamiin\n#PrayforJT610 ,positif
2018-10-30 13:21:27,Turut berdukacita atas musibah yang menimpa pesawat Lion Air JT-610. Semoga keluarga korban yang ditinggalkan diberi ketabahan,positif
2018-10-30 13:18:31,BINUS Alumni Relation Office (ARO) turut berduka cita atas musibah jatuhnya pesawat Lion Air JT610.\n\n#prayforJT610,positif
2018-10-30 13:16:56,Turut berduka cita atas apa yang telah menimpah saudara-saudara kita #PrayforJT610\n@lionairgroup \n@kemenhub151 ,positif
2018-10-30 13:10:47,Keluarga besar STMIK Nusa Mandiri mengucapkan turut berduka ats musibah jatuhnya pesawat Lion Air JT-610,positif
2018-10-30 13:10:06,automewek tiap liat ada yg posting foto tas merah dan sepatu kecil itu hiks #prayforJT610,netral
2018-10-30 13:09:49,Begitulah mereka. Para kaum yg suka memprovokasi dan merasa diri paling pintar #sontoloyo #PrayForJT610,negatif
2018-10-30 13:08:37,Aku emang orang nya melankolis bgt. Lihat pegawai pajak sama pegawai kemenkeu upacara tanda solidaritas untuk korban,netral
2018-10-30 13:08:03,"Kami segenap keluarga besar Bank Sinarmas, turut berduka cita atas musibah pada JT-610. Semoga amal ibadah korban ",positif
2018-10-30 12:45:17,Tetap harus teliti dan seksama dalam melihat sebuah peristiwa.\n#IndonesiaKuat \n#JT610 \n#PrayForJT610,netral
2018-10-30 12:44:58,RS Polri Terima Data 150 Keluarga Korban Lion Air #lionair #PrayForJT610,netral
2018-10-30 12:44:55,"Doa kita untuk #JT610, semoga amal i an diterima di sisi-Nya dan Keluarga yang ditinggalkan diberikan kekuatan",positif
2018-10-30 12:44:42,"Segenap jajaran Direksi, Manajemen, &amp; Karyawan @maleIndonesia turut berdukacita atas kecelakaan pesawat Lion Air JT610",positif
2018-10-30 12:43:54,#PrayForJT610 semoga tetap ada harapan di tengah ketidakkepastian. kembali mengharap kepada Allah SWT,positif
2018-10-30 12:43:49,Dear reporter..please hargai perasaan keluarga korban dengan tidak menanyakan dan menyampaikan hal2 yg sensifitf #PrayforJT610',negatif
2018-10-30 12:42:57,"mereka tidak jatuh, hanya saja terbang ke arah yg lebih tinggi #PrayForJT610",positif
2018-10-30 12:41:00,"Pesawat tersebut membawa 178 penumpang dewasa, 1 penumpang anak-anak, dan 2 penumpang bayi. Pilot dan awak kabin",positif
